Tournament Name,Tournament ID,Round Title,Round ID,Round Status,Table ID,Table Number (Order),Created At,P1 ID,P1 User ID,P1 Primary Points (TP),P1 Secondary Points (VP),P1 Tertiary Points,P1 Use Secondary List,P2 ID,P2 User ID,P2 Primary Points (TP),P2 Secondary Points (VP),P2 Tertiary Points,P2 Use Secondary List,Approved by P1,Approved by P2,Added by User ID
Liga Śląska MESBG S26E06 - 27.06.2026,b980eea4-b2b2-4bd8-86d4-1f8e36093d47,BITWA 3 - DOMINATION - 14:20,a5103163-2334-478c-9002-231a172e7827,FINISHED,d076dc27-4597-4e63-8fa9-4d807db05972,0,2026-06-27T12:11:07.002Z,a76a30cf-7259-496d-933f-11814dbd4430,76870d30-055b-4a89-a141-78ef032269f2,6,11,0.0,False,22a7a9c1-7f42-4980-86b1-8553bd5b6b53,1279e92f-2cd2-4ab8-855a-9630a43d2c60,0.0,5.0,0.0,False,True,False,76870d30-055b-4a89-a141-78ef032269f2
Liga Śląska MESBG S26E06 - 27.06.2026,b980eea4-b2b2-4bd8-86d4-1f8e36093d47,BITWA 3 - DOMINATION - 14:20,a5103163-2334-478c-9002-231a172e7827,FINISHED,c20c6277-3ca0-4eb7-a6dc-e05af2eed69c,1,2026-06-27T12:11:07.002Z,6b70a894-ed11-4fb7-815c-e238cffbddcd,d0cc3137-fab5-4977-bfac-cf0a791bd9b0,2,9,0.0,True,8a67cf1a-5f59-4a7e-859c-476af8c4eefa,804c4802-b3bc-41ec-9f1b-de92ffe4897e,2.0,9.0,0.0,True,False,True,804c4802-b3bc-41ec-9f1b-de92ffe4897e
Liga Śląska MESBG S26E06 - 27.06.2026,b980eea4-b2b2-4bd8-86d4-1f8e36093d47,BITWA 3 - DOMINATION - 14:20,a5103163-2334-478c-9002-231a172e7827,FINISHED,34fa8740-c63f-4c9e-bf43-e4816b6e2977,2,2026-06-27T12:11:07.002Z,f2829681-f45f-4cea-903e-91a1f3aaa4d6,15e5a444-91c2-43fe-8b7b-c927354ca51a,0,3,0.0,True,1511094a-80eb-400f-920a-6a568a37ab10,cd36b01c-87a1-47c9-b877-a65940b24b12,6.0,14.0,0.0,True,False,True,cd36b01c-87a1-47c9-b877-a65940b24b12
Liga Śląska MESBG S26E06 - 27.06.2026,b980eea4-b2b2-4bd8-86d4-1f8e36093d47,BITWA 3 - DOMINATION - 14:20,a5103163-2334-478c-9002-231a172e7827,FINISHED,d9a92ef7-333a-4277-a67d-dcd3103dffa0,3,2026-06-27T12:11:07.002Z,0b09eb6e-34d8-4673-a8b1-9dae3370016a,f1143858-3e87-4afe-807d-f33f21de6d7e,6,11,0.0,,c21a308f-eb6b-42ea-8a57-b572c6e09726,b2b04871-346a-4ea1-a3c3-8990cf23b795,0.0,3.0,0.0,,False,True,b2b04871-346a-4ea1-a3c3-8990cf23b795
Liga Śląska MESBG S26E06 - 27.06.2026,b980eea4-b2b2-4bd8-86d4-1f8e36093d47,BITWA 3 - DOMINATION - 14:20,a5103163-2334-478c-9002-231a172e7827,FINISHED,ca10c6e8-d01e-4b76-ab53-cab537fb2714,4,2026-06-27T12:11:07.002Z,36b81efc-0ff7-47a6-8627-2d9c6d077e3c,5de541e0-dfa6-4c41-b224-90684a3b5e1c,6,12,,True,5627b448-d5e2-436f-96f2-3c1967a26eba,b802b217-7d71-4af6-bee4-c7f6e8879b94,0.0,3.0,,True,False,False,08219a4e-e2d0-4904-b18d-f0320cd8d48b
Liga Śląska MESBG S26E06 - 27.06.2026,b980eea4-b2b2-4bd8-86d4-1f8e36093d47,BITWA 3 - DOMINATION - 14:20,a5103163-2334-478c-9002-231a172e7827,FINISHED,f33af17c-9669-4e32-876a-b5ec95980f73,5,2026-06-27T12:11:07.002Z,0f15037d-8a25-4734-9b0f-cf15f6932ed5,1f51b345-c749-4ebb-a4ae-cd40e4bd2b37,0,4,0.0,,7a7a4e2d-3df7-4ab0-bb91-3a6c492b61a1,3fb17aad-078c-4ea5-ae7e-2ae332f265d4,6.0,10.0,0.0,False,True,False,1f51b345-c749-4ebb-a4ae-cd40e4bd2b37
Liga Śląska MESBG S26E06 - 27.06.2026,b980eea4-b2b2-4bd8-86d4-1f8e36093d47,BITWA 3 - DOMINATION - 14:20,a5103163-2334-478c-9002-231a172e7827,FINISHED,8498aaaa-e6f6-436b-8898-97810fedb580,6,2026-06-27T12:11:07.002Z,87402faa-474e-4466-af8c-bdcfc6434f4d,f5bcca05-14a2-4c47-8a81-379d5c4ee992,6,10,,,9f4d82ba-136b-443d-ae22-c74e413fa7ef,08219a4e-e2d0-4904-b18d-f0320cd8d48b,0.0,3.0,,False,False,True,08219a4e-e2d0-4904-b18d-f0320cd8d48b
Liga Śląska MESBG S26E06 - 27.06.2026,b980eea4-b2b2-4bd8-86d4-1f8e36093d47,BITWA 3 - DOMINATION - 14:20,a5103163-2334-478c-9002-231a172e7827,FINISHED,81f69da9-bf2c-4133-9d2c-28c734d1fb23,7,2026-06-27T12:11:07.002Z,a6561c1c-f42a-40ed-bde3-575fd4b7b449,d1219f2e-d585-4ce6-979c-9b1ba239894a,0,0,,True,,,,,,,False,False,08219a4e-e2d0-4904-b18d-f0320cd8d48b
Liga Śląska MESBG S26E06 - 27.06.2026,b980eea4-b2b2-4bd8-86d4-1f8e36093d47,Bitwa I - HOLD GROUND - 09:25,abdc9de9-8da5-40ac-ae3a-15ccffaf0358,FINISHED,642f6233-019c-4c4b-b946-6ef6a6c0b512,0,2026-06-26T21:18:50.166Z,76781100-b909-46c5-857d-39bb203ed69e,1f51b345-c749-4ebb-a4ae-cd40e4bd2b37,0,0,,,6036263e-a34e-493f-ba1d-3de7d08f49ee,5de541e0-dfa6-4c41-b224-90684a3b5e1c,6.0,17.0,,True,False,False,08219a4e-e2d0-4904-b18d-f0320cd8d48b
Liga Śląska MESBG S26E06 - 27.06.2026,b980eea4-b2b2-4bd8-86d4-1f8e36093d47,Bitwa I - HOLD GROUND - 09:25,abdc9de9-8da5-40ac-ae3a-15ccffaf0358,FINISHED,bc33527e-c9a0-4ec2-bb2a-cc9e01112fa0,1,2026-06-26T21:18:50.166Z,b01423c4-2183-4c9d-a898-e1b109154ad3,d0cc3137-fab5-4977-bfac-cf0a791bd9b0,6,11,0.0,False,3850ad09-d287-4d82-948e-d882635a495b,d1219f2e-d585-4ce6-979c-9b1ba239894a,0.0,2.0,0.0,True,True,False,d0cc3137-fab5-4977-bfac-cf0a791bd9b0
